"date","grouping","Troops","troops.mean","troops.med","troops.sd","Police","police.mean","police.median","police.sd","Obvservers","obvservers.mean","obvservers.median","obvservers.sd","Total","total.mean","total.median","total.sd"
2008-10-31,"G4",9554,796.166666666667,109.5,1374.81905145456,820,54.6666666666667,7,69.3826518731619,188,13.4285714285714,7,15.2250516518729,10562,364.206896551724,14,993.28870710636
2008-10-31,"None",53563,315.076470588235,10,618.078277753924,9612,33.6083916083916,10,63.8035950111854,2002,5.92307692307692,3,6.56670859114886,65177,116.3875,7,384.255600570463
2008-10-31,"P5",4405,220.25,5,436.253170701794,741,30.875,15,47.3289253407791,195,7.8,6,6.38357266740185,5341,116.108695652174,15,302.330373249814
2008-11-30,"A3",8739,1456.5,1278.5,888.02809640236,939,62.6,23,77.6206894363315,216,10.2857142857143,8,8.05694022034952,9894,366.444444444444,22,784.242914356227
2008-11-30,"G4",9474,789.5,110,1348.34683290991,756,50.4,7,71.9392600938955,189,13.5,7,15.5402702679201,10419,359.275862068966,16,981.964063080857
2008-11-30,"None",52939,330.86875,20.5,623.79781357812,9372,32.6550522648084,10,65.2080814142544,2024,6.09638554216868,4,6.66707554042882,64335,114.475088967972,7,378.974557278729
2008-11-30,"P5",4409,259.352941176471,121,464.424232407245,608,24.32,13,34.534668571355,180,6.92307692307692,5,5.71260414818375,5197,112.978260869565,12.5,302.450031805471
2008-12-31,"A3",8948,1491.33333333333,1302,937.228609607425,1209,80.6,23,139.248390603677,214,10.1904761904762,8,7.83338399173083,10371,384.111111111111,22,850.083992833529
2008-12-31,"G4",9492,791,110.5,1348.31969502785,705,44.0625,6.5,69.6969332180405,193,13.7857142857143,7,16.1539638928205,10390,358.275862068966,16,982.540944132382
2008-12-31,"None",54754,342.2125,17.5,644.918574037347,9125,32.4733096085409,10,65.2787443479899,2049,6.19033232628399,4,6.87970424475392,65928,118.575539568345,7,393.324632276653
2008-12-31,"P5",4357,256.294117647059,121,452.31139228217,472,20.5217391304348,12,29.945206878894,174,6.69230769230769,5,5.87039508564274,5003,111.177777777778,12,298.40997491926
2009-01-31,"A3",9034,1505.66666666667,1302,971.816169173299,1182,84.4285714285714,26,144.746842285586,216,10.2857142857143,10,7.96958504028194,10432,401.230769230769,22,878.145423386915
2009-01-31,"G4",9520,793.333333333333,110.5,1347.27093403553,633,42.2,5,72.5959463645969,186,13.2857142857143,7,15.6078312268039,10339,369.25,10,997.949736172081
2009-01-31,"None",54995,329.311377245509,14,636.073761580356,8530,31.8283582089552,9,65.4653782323692,1993,6.05775075987842,3,6.84049606307244,65518,120.216513761468,7,398.05814599684
2009-01-31,"P5",4478,248.777777777778,62.5,469.315716581136,440,22,13.5,31.6194477131434,175,6.48148148148148,5,5.83339438307492,5093,118.441860465116,12,322.112986855883
2009-02-28,"A3",9042,1291.71428571429,1218,1054.519750769,1154,82.4285714285714,22,145.320713905864,208,9.90476190476191,8,8.20917024981674,10404,400.153846153846,21,877.058159636301
2009-02-28,"G4",9521,732.384615384615,32,1308.19147034252,625,41.6666666666667,5,73.0476035264154,175,12.5,9.5,14.2599492932532,10321,368.607142857143,12,996.677678842386
2009-02-28,"None",54536,322.698224852071,13,622.6006593385,8386,32.5038759689922,10,65.4762408604383,1979,5.9969696969697,3,6.72720669656349,64901,119.084403669725,7,391.658652675855
2009-02-28,"P5",4340,241.111111111111,63,439.893555157701,464,23.2,13.5,32.5246465250423,175,6.48148148148148,4,5.72020958713907,4979,115.790697674419,11,303.331545636245
2009-03-31,"A3",9211,1151.375,1016,1084.98820763835,907,69.7692307692308,14,113.224816071208,213,10.65,9.5,8.27981057500078,10331,430.458333333333,18,890.42583750779
2009-03-31,"G4",9514,731.846153846154,31,1309.21018468858,622,44.4285714285714,6.5,74.70116288428,165,11.7857142857143,7,13.9569589559009,10301,381.518518518519,10,1012.86267466069
2009-03-31,"None",55825,320.833333333333,17,617.623798952692,8353,33.8178137651822,10,69.2223588584834,1948,5.95718654434251,3,6.58018045970415,66126,123.369402985075,7,396.836252061128
2009-03-31,"P5",4820,241,111,358.890101929766,446,22.3,14,32.3794931854618,172,6.37037037037037,4,5.87791268647787,5438,120.844444444444,11,264.509061157351
2009-04-30,"A3",9581,1197.625,1015.5,1108.75991701154,923,71,14,116.97649336512,207,10.35,10,8.06078878209035,10711,446.291666666667,16,914.796602680269
2009-04-30,"G4",9488,729.846153846154,31,1308.54402843732,614,47.2307692307692,7,76.5965119377223,166,11.8571428571429,7,12.2653805664382,10268,380.296296296296,10,1010.35777421111
2009-04-30,"None",56112,317.016949152542,17,614.455195446417,8320,33.9591836734694,11,66.6024907178604,1911,5.91640866873065,4,6.58596829377675,66343,124.005607476636,7,397.584831791116
2009-04-30,"P5",4699,234.95,54,369.13433227371,441,22.05,12.5,32.5584090520406,173,6.40740740740741,4,5.62452910342969,5313,118.066666666667,12,269.184492326529
2009-05-31,"A3",9552,1194,1012.5,1112.05896554865,1009,77.6153846153846,14,138.931960842672,202,11.2222222222222,11,7.78804178027069,10763,489.227272727273,19,961.032774418486
2009-05-31,"G4",9512,731.692307692308,31,1304.72272818247,627,44.7857142857143,6.5,75.4363497071727,167,11.9285714285714,7,12.47436932714,10306,381.703703703704,10,1008.06523807565
2009-05-31,"None",56849,321.180790960452,18,612.255583026483,8870,36.0569105691057,11.5,71.9689616560155,1886,5.85714285714286,4,6.29182047545987,67605,125.659851301115,7,396.96995451928
2009-05-31,"P5",4531,226.55,55.5,354.635984608087,433,22.7894736842105,13,33.2040475233039,175,6.48148148148148,4,5.81358072083985,5139,114.2,12,258.78594172861
2009-06-30,"A3",9555,1194.375,1003,1110.50425322399,1166,83.2857142857143,25,140.313620464701,178,10.4705882352941,11,7.77108138436041,10899,495.409090909091,20.5,970.387632860528
2009-06-30,"G4",9499,678.5,18,1268.5395448795,620,47.6923076923077,7,77.3825826821779,155,11.9230769230769,6,13.2505442558758,10274,380.518518518519,10,1007.30097749345
2009-06-30,"None",56739,313.475138121547,17,610.21768947247,8781,36.2851239669422,13,72.132120780723,1787,5.91721854304636,3,6.61994631758909,67307,129.188099808061,7,404.769905117565
2009-06-30,"P5",4151,218.473684210526,89,345.827408530944,426,23.6666666666667,12.5,33.8491463095061,159,6.625,4,6.24020972334299,4736,112.761904761905,11.5,253.246126257789
2009-07-31,"A3",9761,1220.125,1011.5,1125.02043632232,1182,84.4285714285714,26.5,140.139334117988,191,12.7333333333333,12,6.8916789025054,11134,530.190476190476,25,1001.88285837455
2009-07-31,"G4",9521,680.071428571429,18,1272.87158481465,740,56.9230769230769,6,93.7136254220462,161,12.3846153846154,6,14.7226495664473,10422,386,10,1011.00429885718
2009-07-31,"None",55462,306.419889502762,17,587.300311635073,9131,35.3914728682171,12,71.3136727914437,1783,6.003367003367,4,6.42550782328921,66376,126.671755725191,8,389.320493350905
2009-07-31,"P5",4182,232.333333333333,120.5,351.20967426043,429,22.5789473684211,12,33.119842641658,167,6.95833333333333,4,6.88084402473662,4778,116.536585365854,13,255.755068137562
2009-08-31,"A3",10115,1264.375,1048,1155.70744413479,1291,92.2142857142857,33.5,151.581498044618,199,11.7058823529412,11,7.58093584165531,11605,527.5,26,1015.56072946826
2009-08-31,"G4",9693,745.615384615385,28,1304.98336761186,760,58.4615384615385,6,93.9056400370565,141,10.8461538461538,6,11.581926680869,10594,407.461538461538,10.5,1028.1776200937
2009-08-31,"None",56930,316.277777777778,21,599.923664190178,9745,37.9182879377432,13,76.2515185311571,1791,5.98996655518395,3,6.63450657665332,68466,131.919075144509,8,400.510105727529
2009-08-31,"P5",4168,231.555555555556,120.5,349.708319170036,416,21.8947368421053,12,32.5062297223199,170,7.08333333333333,4.5,6.85195412727777,4754,115.951219512195,13,254.866234642755
2009-09-30,"A3",10478,1047.8,923.5,1155.01965351244,1300,86.6666666666667,28,148.043751576865,197,11.5882352941176,9,7.39137016669957,11975,520.652173913043,24,1009.41385371078
2009-09-30,"G4",9735,748.846153846154,31,1298.19341433611,758,58.3076923076923,6,93.9772885820333,158,12.1538461538462,6,14.2234908622213,10651,409.653846153846,11,1025.7677687394
2009-09-30,"None",57073,315.32044198895,20,596.98177626366,9751,37.7945736434108,12,76.3409848158771,1739,5.93515358361775,3,6.48596163645908,68563,132.617021276596,8,400.364238644867
2009-09-30,"P5",4309,239.388888888889,119.5,380.171809285175,413,21.7368421052632,12,32.6918985976362,164,6.83333333333333,4.5,6.5052932739201,4886,119.170731707317,13,274.065676657897
2009-10-31,"A3",10855,986.818181818182,778,1107.44009482968,1154,76.9333333333333,28,127.950585699919,189,11.1176470588235,10,7.37294338223528,12198,530.347826086957,24,989.043505279706
2009-10-31,"G4",9660,743.076923076923,31,1299.17226606908,768,59.0769230769231,6,93.9001788589542,156,12,6,14.8660687473185,10584,407.076923076923,11,1025.18130779202
2009-10-31,"None",57956,320.198895027624,22,605.598890171168,10315,39.9806201550388,12.5,84.1759992203841,1757,5.99658703071672,4,6.50684481201446,70028,135.450676982592,8,409.843640993154
2009-10-31,"P5",4185,246.176470588235,123,360.018269552761,408,21.4736842105263,11,32.5190002939352,167,6.95833333333333,4.5,6.61670591015267,4760,119,13.5,259.994674501673
2009-11-30,"A3",11484,1044,999,1080.10425422734,1267,84.4666666666667,28,127.48549870849,214,12.5882352941176,11,8.17816317648263,12965,563.695652173913,27,1001.00823876287
2009-11-30,"G4",9738,695.571428571429,19,1263.50268419463,771,59.3076923076923,7,93.7188922748811,154,11.8461538461538,6,14.9713401417851,10663,394.925925925926,10,1008.68772044618
2009-11-30,"None",57755,313.885869565217,36.5,595.144573533017,10256,39.7519379844961,11,87.2469576032058,1805,6.11864406779661,4,6.64371409158345,69816,133.747126436782,8,405.04827943956
2009-11-30,"P5",4086,240.352941176471,123,357.91583179158,406,21.3684210526316,11,32.9261978206409,177,7.08,5,6.55057249406493,4669,116.725,14,257.382882253119
2009-12-31,"A3",11675,1061.36363636364,999,1064.49211107713,1246,83.0666666666667,28,125.490162771354,217,12.7647058823529,11,7.91777598007093,13138,571.217391304348,28,995.880695507145
2009-12-31,"G4",9506,633.733333333333,7,1233.70026845298,765,63.75,6.5,96.3413674955317,156,12,6,14.4625954332778,10427,386.185185185185,10,1008.56783597936
2009-12-31,"None",58002,311.838709677419,20.5,597.540685762995,10388,42.0566801619433,13,88.5489898506359,1771,6.02380952380952,4,6.57662458246999,70161,136.5,8,410.853470320106
2009-12-31,"P5",3903,229.588235294118,116,359.597528290923,395,23.2352941176471,11,33.9144685417683,170,6.8,4,7.0178344238091,4468,114.564102564103,14,258.677180943006
2010-01-31,"A3",11652,1059.27272727273,999,1064.03966945872,1265,79.0625,25,122.315149647676,214,12.5882352941176,12,7.79470031118429,13131,570.913043478261,28,994.529030292662
2010-01-31,"G4",9507,633.8,7,1234.44152786363,762,63.5,6.5,96.2822555161268,160,11.4285714285714,6,14.1786094886969,10429,386.259259259259,10,1009.19044450309
2010-01-31,"None",59463,319.693548387097,20.5,606.874881500289,10452,42.3157894736842,13,89.0654589006943,1803,6.13265306122449,4,6.68343848133804,71718,139.258252427184,8,417.496002106787
2010-01-31,"P5",4009,235.823529411765,116,382.881384258578,388,22.8235294117647,11,32.7494948322063,171,6.57692307692308,4,6.78335065832853,4568,114.2,13.5,270.530267513684
2010-02-28,"A3",11565,963.75,886.5,1060.13730885974,1293,80.8125,25,128.762944333117,211,12.4117647058824,12,7.45032569363088,13069,544.541666666667,26,982.497526456303
2010-02-28,"G4",9536,635.733333333333,9,1238.14362579437,755,62.9166666666667,6.5,95.9303329915975,156,11.1428571428571,5,14.3787083128928,10447,386.925925925926,10,1011.93215514168
2010-02-28,"None",60273,322.31550802139,20,612.099824880242,10413,42.8518518518519,14,89.0063296724625,1812,6.16326530612245,4,6.71815919888198,72498,141.874755381605,8,423.056984026985
2010-02-28,"P5",3892,228.941176470588,116,359.095473131491,472,27.7647058823529,11,42.5110712223368,169,6.76,4,6.80857302719642,4533,113.325,13.5,255.300163959894
2010-03-31,"A3",11607,967.25,888,1065.2730017145,1332,83.25,23.5,134.599900941023,202,11.8823529411765,13,7.13164035251688,13141,547.541666666667,23.5,989.629705854743
2010-03-31,"G4",10643,665.1875,19.5,1254.97183069316,739,56.8461538461538,6,93.665046979335,156,11.1428571428571,6,14.6804796759671,11538,412.071428571429,11.5,1037.46424939998
2010-03-31,"None",60276,327.586956521739,21.5,613.27877493455,10443,42.9753086419753,13,89.8214448213846,1787,6.16206896551724,4,6.71242785779425,72506,143.292490118577,8.5,423.642130664766
2010-03-31,"P5",3932,231.294117647059,120,364.583454901941,540,31.7647058823529,11,55.0028742564476,169,6.76,3,6.77175506546617,4641,116.025,13.5,259.341917414453
2010-04-30,"A3",11924,993.666666666667,889,1072.62891434027,1409,93.9333333333333,25,155.258064739538,194,11.4117647058824,12,7.38290951733641,13527,588.130434782609,25,1024.73594400739
2010-04-30,"G4",10698,668.625,20,1253.98734044647,743,57.1538461538462,6,94.1513375315208,161,11.5,5,14.9858908002468,11602,414.357142857143,11,1036.72780149446
2010-04-30,"None",59880,329.010989010989,26,609.348016656686,10534,42.4758064516129,13.5,89.5044353466096,1791,6.15463917525773,4,6.65091158831355,72205,142.41617357002,8,419.504877525331
2010-04-30,"P5",3858,241.125,121.5,364.874202066045,535,31.4705882352941,11,55.9577046159182,158,6.07692307692308,4,6.62071341728715,4551,111,13,252.198929418822
2010-05-31,"A3",11913,992.75,886.5,1072.56473633826,1467,97.8,25,152.544232461089,204,12,12,7.63216876123687,13584,590.608695652174,25,1021.71681449013
2010-05-31,"G4",10671,666.9375,20,1254.61406914636,737,56.6923076923077,5,93.5016796777689,160,11.4285714285714,6,14.8775219489221,11568,413.142857142857,11,1038.06071735234
2010-05-31,"None",59342,326.054945054945,26,599.736394444022,10830,44.2040816326531,13,90.4570316417465,1789,6.10580204778157,4,6.65945618139451,71961,142.49702970297,9,415.261512186074
2010-05-31,"P5",4196,262.25,121,438.791598217954,403,23.7058823529412,11,48.2749478325487,176,7.04,4,7.15588336033132,4775,119.375,13.5,300.431799291688
2010-06-30,"A3",11903,991.916666666667,888,1072.61977151385,1223,87.3571428571429,23.5,124.587076217558,192,11.2941176470588,12,6.7893731842707,13318,605.363636363636,24.5,1018.48288413767
2010-06-30,"G4",10637,664.8125,19.5,1255.20990110552,901,69.3076923076923,6,113.234553483308,153,11.7692307692308,6,13.2234252128174,11691,417.535714285714,10.5,1035.60740745755
2010-06-30,"None",58386,324.366666666667,21,598.331169860651,10969,44.2298387096774,14,90.9925008965414,1834,6.32413793103448,4,6.72945573681714,71189,140.968316831683,9,412.212919566669
2010-06-30,"P5",3858,241.125,121,363.551899091909,419,26.1875,12,50.5110136504901,170,7.08333333333333,4,7.08284312029193,4447,117.026315789474,13.5,260.14792952224
2010-07-31,"A3",11950,1086.36363636364,1000,1075.65805651492,1264,90.2857142857143,23.5,133.052001731786,193,11.3529411764706,11,7.27101416989566,13407,638.428571428571,25,1040.46367411018
2010-07-31,"G4",10667,666.6875,19.5,1257.38351183453,900,69.2307692307692,6,113.101837478556,157,12.0769230769231,6,13.8471509612479,11724,418.714285714286,10.5,1037.52868258943
2010-07-31,"None",57363,324.084745762712,19,605.442474037178,11142,45.1093117408907,14,93.2879110272779,1819,6.20819112627986,4,6.70266261274816,70324,138.706114398422,8,411.840886067482
2010-07-31,"P5",3919,244.9375,121.5,376.012494251632,342,21.375,11,32.8772971314046,163,6.52,4,6.54548190229973,4424,116.421052631579,12,267.730565608457
2010-08-31,"A3",11951,995.916666666667,887,1071.39199670618,1137,75.8,15,123.097638366577,194,11.4117647058824,12,7.94558701048428,13282,603.727272727273,23.5,1019.6980963953
2010-08-31,"G4",10775,673.4375,17,1264.0300085441,894,74.5,6.5,118.606683852747,164,12.6153846153846,6,16.0859071940755,11833,438.259259259259,10,1060.02589201297
2010-08-31,"None",57047,316.927777777778,19.5,599.420269559914,11621,46.6706827309237,14,97.2142835147699,1796,6.10884353741497,4,6.75624272231809,70464,138.98224852071,9,411.419880251405
2010-08-31,"P5",3858,241.125,121,364.190037388907,318,18.7058823529412,9,28.7505754418115,167,6.68,4,6.68156668254784,4343,111.358974358974,11,257.427198413709
2010-09-30,"A3",11932,1084.72727272727,999,1074.48099945128,1122,74.8,15,122.854850476952,200,11.7647058823529,13,7.47102245148468,13254,602.454545454545,23,1019.25466359692
2010-09-30,"G4",10688,668,18,1253.29810234171,909,75.75,13.5,118.070183288662,166,11.8571428571429,6,15.8155577875669,11763,420.107142857143,17.5,1035.23131568946
2010-09-30,"None",57048,322.305084745763,20,602.147093577262,11619,47.0404858299595,15,97.7388172785769,1770,6,4,6.61682045435495,70437,139.479207920792,8,411.592677059366
2010-09-30,"P5",3996,266.4,123,404.940171947836,325,19.1176470588235,10,31.3067132436103,170,7.08333333333333,5,6.52031385392016,4491,115.153846153846,11,277.545400597294
2010-10-31,"A3",11952,1195.2,1098.5,1067.15944867151,1249,83.2666666666667,17,140.811153508452,193,12.0625,11.5,7.6634957210575,13394,608.818181818182,21.5,1032.59237503819
2010-10-31,"G4",10424,651.5,18,1209.23011319875,930,77.5,13.5,119.793382728156,163,12.5384615384615,6,15.8934755199284,11517,426.555555555556,23,1017.17445494609
2010-10-31,"None",56875,326.867816091954,18.5,610.534277345425,11538,45.7857142857143,13,95.7919897126751,1827,6.13087248322148,4,6.59606452740405,70240,136.653696498054,9,412.406668177261
2010-10-31,"P5",3865,241.5625,121,364.277910163838,320,18.8235294117647,9,31.8399028227899,170,7.08333333333333,4.5,6.87096390090475,4355,111.666666666667,10,258.126991730135
2010-11-30,"A3",11955,1086.81818181818,1000,1074.61116857976,1334,83.375,19,136.242859140091,210,12.3529411764706,13,7.55762178590749,13499,586.913043478261,37,1015.42870091421
2010-11-30,"G4",10426,613.294117647059,7,1180.52222367401,940,78.3333333333333,10.5,121.587479419203,162,11.5714285714286,6,15.9504727960516,11528,397.51724137931,11,986.526685638981
2010-11-30,"None",56718,322.261363636364,19,602.576790493592,11298,44.8333333333333,13.5,91.9471310068912,1795,6.02348993288591,4,6.64968432213691,69811,135.81906614786,8,408.555192558811
2010-11-30,"P5",3859,257.266666666667,123,371.246830994972,359,21.1176470588235,12,32.2391112488798,174,7.25,4.5,7.18845693062692,4392,115.578947368421,13.5,260.488587868399
2010-12-31,"A3",11967,1329.66666666667,1221,1042.31533136571,1261,84.0666666666667,21,136.820250520093,209,13.9333333333333,13,7.1859651570332,13437,671.85,36,1060.09544133386
2010-12-31,"G4",10244,640.25,19,1189.86130844453,1098,84.4615384615385,7,146.597871394628,164,11.7142857142857,6,15.7403380445987,11506,396.758620689655,12,972.763539582404
2010-12-31,"None",56057,350.35625,51.5,624.994021072031,11678,50.7739130434783,15,98.769509011564,1754,6.11149825783972,4,6.53458578516942,69489,145.679245283019,9,425.32372229751
2010-12-31,"P5",3746,267.571428571429,180,380.392249837275,285,17.8125,12,18.4181749005342,175,7.29166666666667,4,7.0924280914144,4206,116.833333333333,13,265.949565573196
2011-01-31,"A3",11968,1329.77777777778,1225,1042.06319119545,1288,85.8666666666667,29,136.115951970929,202,15.5384615384615,15,6.88737231721194,13458,747.666666666667,107.5,1092.84394236
2011-01-31,"G4",10248,640.5,20.5,1189.10307935575,1099,84.5384615384615,7,146.298561957284,151,13.7272727272727,8,17.7092682462653,11498,425.851851851852,23,1002.7765570464
2011-01-31,"None",56228,351.425,51.5,625.486563309319,11699,51.3114035087719,16,99.3607517500238,1736,6.35897435897436,4,7.0107114770743,69663,152.102620087336,10,433.426796741
2011-01-31,"P5",3745,267.5,180,380.317023628365,291,18.1875,11.5,18.9709207297204,175,7.29166666666667,4,6.93120961064277,4211,116.972222222222,13,265.970512448398
2011-02-28,"A3",11973,1330.33333333333,1221,1042.30873545222,1261,84.0666666666667,21,130.428670526223,200,15.3846153846154,15,6.41012820384613,13434,746.333333333333,113,1088.67172170818
2011-02-28,"G4",10244,640.25,21.5,1187.42721882227,1093,84.0769230769231,7,146.469258172982,145,12.0833333333333,6,16.7953366543613,11482,425.259259259259,23,1001.06945092938
2011-02-28,"None",56475,355.188679245283,52,629.36697320374,11882,52.1140350877193,15,103.128272957545,1708,6.25641025641026,4,6.9826600574659,70065,152.980349344978,10,436.056564955257
2011-02-28,"P5",3668,244.533333333333,142,357.745293802861,290,18.125,12,19.0678612679381,173,7.20833333333333,4.5,6.9343453135488,4131,111.648648648649,12,253.343663848165
2011-03-31,"A3",11962,1329.11111111111,1229,1042.86090209151,1238,82.5333333333333,21,125.244826905811,201,15.4615384615385,15,6.4500049691891,13401,744.5,114,1084.22171869693
2011-03-31,"G4",10254,683.6,31,1218.21273066031,1076,82.7692307692308,7,146.566340978044,135,11.25,6,16.83678332483,11465,424.62962962963,14,1001.64096700396
2011-03-31,"None",56385,359.140127388535,52,632.765485567619,12108,53.5752212389381,15,105.49787193723,1718,6.27007299270073,4,7.05032007652601,70211,153.97149122807,10,436.618496256601
2011-03-31,"P5",3689,245.933333333333,142,358.993128996457,281,17.5625,12,17.4316522452692,174,7.25,4.5,6.86040941863562,4144,112,12,254.356704911298
2011-04-30,"A3",11946,1327.33333333333,1211,1038.6239694904,1331,88.7333333333333,21,131.604096042783,196,15.0769230769231,15,6.06164909439583,13473,748.5,111,1092.05624989795
2011-04-30,"G4",10029,626.8125,20.5,1159.98782859994,1070,82.3076923076923,7,146.495383667532,144,12,6,17.0240471632976,11243,416.407407407407,23,977.527975568957
2011-04-30,"None",56826,361.949044585987,66,633.44054216937,11983,53.0221238938053,15,106.324636831013,1701,6.32342007434944,4,6.96388938910042,70510,155.308370044053,10,438.548918760636
2011-04-30,"P5",3681,245.4,136,358.16592324149,285,17.8125,10,18.8475241521709,173,7.52173913043478,6,6.83486759343316,4139,111.864864864865,11,253.746063150869
2011-05-31,"A3",11942,1194.2,1103.5,1064.88129750587,1252,83.4666666666667,21,115.985138621085,195,15,14,6.54471797202395,13389,704.684210526316,74,1062.71915662039
2011-05-31,"G4",10092,630.75,20.5,1157.15792641569,1061,81.6153846153846,7,146.846597090035,139,11.5833333333333,6,16.9301148217839,11292,418.222222222222,18,976.12662062213
2011-05-31,"None",56712,354.45,51.5,627.588063428943,11746,51.7444933920705,15,103.286807076234,1722,6.35424354243542,4,6.91375243022147,70180,153.90350877193,10,436.194164232786
2011-05-31,"P5",3682,245.466666666667,136,359.652583686508,290,18.125,11,20.0262327960103,159,6.91304347826087,4,6.32393033339711,4131,111.648648648649,12,254.638874597844
2011-06-30,"A3",11986,1198.6,1113,1067.95528412424,1180,78.6666666666667,27,114.455023397632,202,15.5384615384615,15,6.06376374615888,13368,742.666666666667,111,1081.56324772226
2011-06-30,"G4",10061,628.8125,20.5,1157.12564680764,1075,82.6923076923077,7,151.201512677279,155,12.9166666666667,6,17.4536181887535,11291,418.185185185185,16,975.887092974191
2011-06-30,"None",57698,360.6125,59.5,629.044108476349,11673,52.5810810810811,15,105.465055878692,1685,6.21771217712177,4,6.72093329650804,71056,157.203539823009,10,440.269085413217
2011-06-30,"P5",3654,243.6,137,353.104152987674,278,17.375,11.5,18.6328562848892,167,7.26086956521739,5,6.73672021160788,4099,110.783783783784,12,250.585218941485
2011-07-31,"A3",11960,1328.88888888889,1228,1041.84769093717,1127,86.6923076923077,27,112.82019959164,182,16.5454545454545,15,7.48817249218575,13269,780.529411764706,143,1094.40035622522
2011-07-31,"G4",10048,717.714285714286,112,1215.22105798913,1020,102,10,163.520301152147,92,10.2222222222222,3,19.6327390968363,11160,446.4,9,1005.29929208503
2011-07-31,"None",57636,397.489655172414,116,650.075402861953,11240,59.7872340425532,16,113.643769561833,1410,6.32286995515695,3,7.44915297295899,70286,174.8407960199,10,463.475001305653
2011-07-31,"P5",3718,265.571428571429,176.5,377.358779348842,240,17.1428571428571,11,19.4495684858486,146,7.3,5,7.18258126889007,4104,114,13.5,262.527821654881
2011-08-31,"A3",11997,1090.63636363636,998,1076.33064368969,1226,94.3076923076923,37,109.410834789022,203,13.5333333333333,9,8.87103365427266,13426,671.3,42,1044.17623537711
2011-08-31,"G4",9994,624.625,33.5,1147.05349337625,1051,87.5833333333333,10.5,151.880610009868,134,8.93333333333333,4,15.3737562408274,11179,385.48275862069,11,938.893026794611
2011-08-31,"None",57575,376.307189542484,70,642.820637595763,11531,53.6325581395349,15,106.705025591188,1674,5.95729537366548,3,7.95466788937791,70780,153.203463203463,8,438.45167549575
2011-08-31,"P5",3611,240.733333333333,135,345.071517777043,254,15.875,10,18.5252080510134,168,6.72,4,6.87095335452075,4033,98.3658536585366,10,234.382353868371
2011-09-30,"A3",11925,993.75,891,1070.01955164805,1291,92.2142857142857,36.5,109.09147789562,177,11.8,8,8.16963017173098,13393,637.761904761905,37,1026.54984802307
2011-09-30,"G4",9802,653.466666666667,31,1145.58131635469,1042,86.8333333333333,9.5,149.30678200107,126,9,4.5,15.0996688705415,10970,391.785714285714,11,930.363384089801
2011-09-30,"None",57621,376.607843137255,70,642.529645387074,11712,54.2222222222222,14.5,108.406498846924,1663,6.06934306569343,3,10.274560939391,70996,155.013100436681,8,440.241717774115
2011-09-30,"P5",3686,245.733333333333,135,375.98261104674,265,16.5625,9,21.5498453204039,168,6.72,4,7.03870253195384,4119,100.463414634146,10,251.441454175816
2011-10-31,"A3",10420,868.333333333333,466.5,1092.365184803,1216,86.8571428571429,36.5,108.607165893952,179,11.9333333333333,9,8.36204577384084,11815,562.619047619048,28,1013.47094068801
2011-10-31,"G4",9709,606.8125,20.5,1109.28693124607,1036,86.3333333333333,9,148.629088877669,121,8.64285714285714,3.5,15.4949477764014,10866,388.071428571429,10.5,923.230677348778
2011-10-31,"None",59362,368.708074534161,52,655.39815799016,11711,54.2175925925926,14,107.797889549781,1557,5.74538745387454,3,7.52857070058905,72630,157.207792207792,8,452.416553233633
2011-10-31,"P5",3537,208.058823529412,12,331.733603699609,276,18.4,9,24.3773899927195,170,7.39130434782609,6,6.95269163336162,3983,97.1463414634146,11,232.919144873882
2011-11-30,"A3",10345,862.083333333333,408.5,1089.860663182,1206,86.1428571428571,36,107.542376007612,179,13.7692307692308,13,8.00160240362148,11730,586.5,40.5,1027.18083786849
2011-11-30,"G4",9950,621.875,111,1102.22392612996,1125,93.75,11,164.135822360075,113,8.69230769230769,3,15.8765267789937,11188,399.571428571429,10.5,922.007529035356
2011-11-30,"None",58511,372.68152866242,67,652.075591793645,11722,53.5251141552511,15,107.012444870733,1538,5.87022900763359,3,7.89917008741804,71771,158.0859030837,8.5,450.358963155923
2011-11-30,"P5",3550,221.875,72.5,338.76990716414,253,18.0714285714286,11.5,22.8993257734616,156,7.09090909090909,4.5,6.96186271536092,3959,104.184210526316,11.5,241.466785278231
2011-12-31,"A3",10510,875.833333333333,482.5,1090.15235243298,1214,80.9333333333333,35,105.637159767809,175,13.4615384615385,11,8.35279778093728,11899,594.95,40,1030.50117980473
2011-12-31,"G4",9937,621.0625,110.5,1101.31851092225,1072,97.4545454545455,14,155.410014887306,117,9,4,16.5479102406719,11126,397.357142857143,14,923.371046734242
2011-12-31,"None",58741,376.544871794872,68.5,677.755273588305,11769,53.7397260273973,14,108.544164359206,1551,5.91984732824428,3,7.83872809926138,72061,160.135555555556,9,464.432835929302
2011-12-31,"P5",3542,236.133333333333,125,346.777381587889,247,19,13,22.6972832441829,141,7.05,4,6.87845606911441,3930,115.588235294118,13.5,253.606366143097
2012-01-31,"A3",10567,960.636363636364,790,1108.56341927084,1192,91.6923076923077,36,108.448439834624,180,15,14.5,8.33393937190243,11939,628.368421052632,43,1051.29598382855
2012-01-31,"G4",10035,627.1875,136,1097.73167448456,1050,95.4545454545455,12,156.73121172017,116,9.66666666666667,4,17.1269767715535,11201,414.851851851852,17,935.177757833471
