"date","mission","mission.country","mission.iso3.alpha","mission.hq","mission.hq.long","mission.hq.lat","mission.continent","mission.un.region","mission.nam","mission.g77","mission.au","mission.arab.league","mission.oic","mission.cis","mission.g20","mission.eu","n.contributors","troops","police","observers","total"
1991-09-30,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,34,735,NA,NA,735
1991-09-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,19,294,NA,NA,294
1991-09-30,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",8,2145,38,NA,2183
1991-09-30,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,4,1327,NA,NA,1327
1991-09-30,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,39,NA,NA,39
1991-09-30,"ONUSAL","El Salvador","SLV","San Salvador",-89.19,13.69,"South America","Central America",NA,"1",NA,NA,NA,NA,NA,NA,7,15,26,NA,41
1991-09-30,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,9,5840,NA,NA,5840
1991-10-31,"UNAVEM","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,24,348,NA,NA,348
1991-10-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,26,322,NA,NA,322
1991-10-31,"ONUCA","Honduras","HND","Tegucigalpa",-87.2167,14.1,"South America","Central America","1","1",NA,NA,NA,NA,NA,NA,11,172,NA,NA,172
1991-10-31,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,34,539,NA,NA,539
1991-10-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,19,294,NA,NA,294
1991-10-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,4,1328,NA,NA,1328
1991-10-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",7,2145,NA,NA,2145
1991-10-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,39,NA,NA,39
1991-10-31,"ONUSAL","El Salvador","SLV","San Salvador",-89.19,13.69,"South America","Central America",NA,"1",NA,NA,NA,NA,NA,NA,5,15,NA,NA,15
1991-10-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,9,5779,NA,NA,5779
1991-11-30,"UNAMIC","Cambodia","KHM","Phnom Penh",104.917,11.55,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,23,231,NA,NA,231
1991-11-30,"UNAVEM","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,24,359,90,NA,449
1991-11-30,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,26,322,NA,NA,322
1991-11-30,"ONUCA","Honduras","HND","Tegucigalpa",-87.2167,14.1,"South America","Central America","1","1",NA,NA,NA,NA,NA,NA,11,187,NA,NA,187
1991-11-30,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,34,500,NA,NA,500
1991-11-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,19,294,NA,NA,294
1991-11-30,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",8,2151,38,NA,2189
1991-11-30,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,4,1327,NA,NA,1327
1991-11-30,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,39,NA,NA,39
1991-11-30,"ONUSAL","El Salvador","SLV","San Salvador",-89.19,13.69,"South America","Central America",NA,"1",NA,NA,NA,NA,NA,NA,7,15,27,NA,42
1991-11-30,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,9,5784,NA,NA,5784
1991-12-31,"UNAMIC","Cambodia","KHM","Phnom Penh",104.917,11.55,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,23,224,NA,NA,224
1991-12-31,"UNAVEM","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,22,329,90,NA,419
1991-12-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,25,359,NA,NA,359
1991-12-31,"ONUCA","Honduras","HND","Tegucigalpa",-87.2167,14.1,"South America","Central America","1","1",NA,NA,NA,NA,NA,NA,8,147,NA,NA,147
1991-12-31,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,34,490,NA,NA,490
1991-12-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,19,295,NA,NA,295
1991-12-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",8,2143,38,NA,2181
1991-12-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,4,1329,NA,NA,1329
1991-12-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,38,NA,NA,38
1991-12-31,"ONUSAL","El Salvador","SLV","San Salvador",-89.19,13.69,"South America","Central America",NA,"1",NA,NA,NA,NA,NA,NA,7,15,27,NA,42
1991-12-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,9,5767,NA,NA,5767
1992-01-31,"UNAMIC","Cambodia","KHM","Phnom Penh",104.917,11.55,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,22,222,NA,NA,222
1992-01-31,"UNAVEM","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,20,324,80,NA,404
1992-01-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,24,375,NA,NA,375
1992-01-31,"ONUCA","Honduras","HND","Tegucigalpa",-87.2167,14.1,"South America","Central America","1","1",NA,NA,NA,NA,NA,NA,9,152,NA,NA,152
1992-01-31,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,33,471,NA,NA,471
1992-01-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,19,293,NA,NA,293
1992-01-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",8,2151,38,NA,2189
1992-01-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,4,1328,NA,NA,1328
1992-01-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,37,NA,NA,37
1992-01-31,"ONUSAL","El Salvador","SLV","San Salvador",-89.19,13.69,"South America","Central America",NA,"1",NA,NA,NA,NA,NA,NA,12,357,27,NA,384
1992-01-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,9,5754,NA,NA,5754
1992-02-29,"UNAVEM","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,20,347,86,NA,433
1992-02-29,"UNTAC","Cambodia","KHM","Phnom Penh",104.917,11.55,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,26,1090,NA,NA,1090
1992-02-29,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,24,367,NA,NA,367
1992-02-29,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,34,504,NA,NA,504
1992-02-29,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,19,300,NA,NA,300
1992-02-29,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",8,2142,37,NA,2179
1992-02-29,"ONUSAL","El Salvador","SLV","San Salvador",-89.19,13.69,"South America","Central America",NA,"1",NA,NA,NA,NA,NA,NA,15,359,263,NA,622
1992-02-29,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,4,1126,NA,NA,1126
1992-02-29,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,39,NA,NA,39
1992-02-29,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,9,5758,NA,NA,5758
1992-03-31,"UNAVEM","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,20,346,86,NA,432
1992-03-31,"UNTAC","Cambodia","KHM","Phnom Penh",104.917,11.55,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,28,3059,115,NA,3174
1992-03-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,25,353,NA,NA,353
1992-03-31,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,34,549,NA,NA,549
1992-03-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,19,298,NA,NA,298
1992-03-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",8,2142,37,NA,2179
1992-03-31,"ONUSAL","El Salvador","SLV","San Salvador",-89.19,13.69,"South America","Central America",NA,"1",NA,NA,NA,NA,NA,NA,14,287,256,NA,543
1992-03-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,4,1317,NA,NA,1317
1992-03-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,38,NA,NA,38
1992-03-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,9,5794,NA,NA,5794
1992-04-30,"UNAVEM","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,21,352,89,NA,441
1992-04-30,"UNTAC","Cambodia","KHM","Phnom Penh",104.917,11.55,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,31,3861,355,NA,4216
1992-04-30,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,24,283,NA,NA,283
1992-04-30,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,32,285,NA,NA,285
1992-04-30,"UNPROFOR","Croatia","HRV","Zagreb",15.9833,45.8167,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,29,9709,307,NA,10016
1992-04-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,18,296,NA,NA,296
1992-04-30,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",8,2163,38,NA,2201
1992-04-30,"ONUSAL","El Salvador","SLV","San Salvador",-89.19,13.69,"South America","Central America",NA,"1",NA,NA,NA,NA,NA,NA,16,291,343,NA,634
1992-04-30,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,4,1302,NA,NA,1302
1992-04-30,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,38,NA,NA,38
1992-04-30,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,8,5286,NA,NA,5286
1992-05-31,"UNAVEM","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,21,352,89,NA,441
1992-05-31,"UNTAC","Cambodia","KHM","Phnom Penh",104.917,11.55,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,31,3861,355,NA,4216
1992-05-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,24,283,NA,NA,283
1992-05-31,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,32,285,NA,NA,285
1992-05-31,"UNPROFOR","Croatia","HRV","Zagreb",15.9833,45.8167,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,29,9709,307,NA,10016
1992-05-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,18,296,NA,NA,296
1992-05-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",8,2163,38,NA,2201
1992-05-31,"ONUSAL","El Salvador","SLV","San Salvador",-89.19,13.69,"South America","Central America",NA,"1",NA,NA,NA,NA,NA,NA,16,291,343,NA,634
1992-05-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,4,1302,NA,NA,1302
1992-05-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,38,NA,NA,38
1992-05-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,8,5286,NA,NA,5286
1992-06-30,"UNAVEM","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,21,352,89,NA,441
1992-06-30,"UNTAC","Cambodia","KHM","Phnom Penh",104.917,11.55,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,31,3861,355,NA,4216
1992-06-30,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,24,283,NA,NA,283
1992-06-30,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,32,285,NA,NA,285
1992-06-30,"UNPROFOR","Croatia","HRV","Zagreb",15.9833,45.8167,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,29,9709,307,NA,10016
1992-06-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,18,296,NA,NA,296
1992-06-30,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",8,2163,38,NA,2201
1992-06-30,"ONUSAL","El Salvador","SLV","San Salvador",-89.19,13.69,"South America","Central America",NA,"1",NA,NA,NA,NA,NA,NA,16,291,343,NA,634
1992-06-30,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,4,1302,NA,NA,1302
1992-06-30,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,38,NA,NA,38
1992-06-30,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,8,5286,NA,NA,5286
1992-07-31,"UNAVEM","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,21,352,89,NA,441
1992-07-31,"UNTAC","Cambodia","KHM","Phnom Penh",104.917,11.55,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,31,3861,355,NA,4216
1992-07-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,24,283,NA,NA,283
1992-07-31,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,32,285,NA,NA,285
1992-07-31,"UNPROFOR","Croatia","HRV","Zagreb",15.9833,45.8167,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,29,9709,307,NA,10016
1992-07-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,18,296,NA,NA,296
1992-07-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",8,2163,38,NA,2201
1992-07-31,"ONUSAL","El Salvador","SLV","San Salvador",-89.19,13.69,"South America","Central America",NA,"1",NA,NA,NA,NA,NA,NA,16,291,343,NA,634
1992-07-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,4,1302,NA,NA,1302
1992-07-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,38,NA,NA,38
1992-07-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,8,5286,NA,NA,5286
1992-08-31,"UNAVEM","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,22,890,118,319,1327
1992-08-31,"UNTAC","Cambodia","KHM","Phnom Penh",104.917,11.55,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,42,14249,2819,463,17531
1992-08-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,24,129,NA,226,355
1992-08-31,"ONUSAL","El Salvador","SLV","San Salvador",-89.19,13.69,"South America","Central America",NA,"1",NA,NA,NA,NA,NA,NA,18,8,311,286,605
1992-08-31,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,34,673,NA,250,923
1992-08-31,"UNPROFOR","Croatia","HRV","Zagreb",15.9833,45.8167,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,31,14062,600,234,14896
1992-08-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,272,272
1992-08-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",8,2151,38,NA,2189
1992-08-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,1211,NA,NA,1211
1992-08-31,"UNOSOM","Somalia","SOM","Mogadishu",45.35,2.0333,"Africa","Eastern Africa","1","1","1","1","1",NA,NA,NA,10,NA,NA,50,50
1992-08-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,38,38
1992-08-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,8,4441,NA,NA,4441
1992-09-30,"UNAVEM","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,24,14,111,366,491
1992-09-30,"UNTAC","Cambodia","KHM","Phnom Penh",104.917,11.55,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,43,13824,2709,470,17003
1992-09-30,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,27,116,NA,233,349
1992-09-30,"ONUSAL","El Salvador","SLV","San Salvador",-89.19,13.69,"South America","Central America",NA,"1",NA,NA,NA,NA,NA,NA,17,8,311,238,557
1992-09-30,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,33,158,NA,239,397
1992-09-30,"UNPROFOR","Croatia","HRV","Zagreb",15.9833,45.8167,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,32,15378,600,219,16197
1992-09-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,271,271
1992-09-30,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",9,2159,38,3,2200
1992-09-30,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,4,1143,NA,NA,1143
1992-09-30,"UNOSOM","Somalia","SOM","Mogadishu",45.35,2.0333,"Africa","Eastern Africa","1","1","1","1","1",NA,NA,NA,11,NA,NA,55,55
1992-09-30,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,7,NA,NA,35,35
1992-09-30,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,10,5435,NA,NA,5435
1992-10-31,"UNAVEM","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,24,11,94,296,401
1992-10-31,"UNTAC","Cambodia","KHM","Phnom Penh",104.917,11.55,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,42,14060,3202,451,17713
1992-10-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,26,158,NA,219,377
1992-10-31,"ONUSAL","El Salvador","SLV","San Salvador",-89.19,13.69,"South America","Central America",NA,"1",NA,NA,NA,NA,NA,NA,17,8,308,227,543
1992-10-31,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,34,168,NA,248,416
1992-10-31,"UNPROFOR","Croatia","HRV","Zagreb",15.9833,45.8167,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,31,14095,610,251,14956
1992-10-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,265,265
1992-10-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",9,2159,38,6,2203
1992-10-31,"UNOSOM","Somalia","SOM","Mogadishu",45.35,2.0333,"Africa","Eastern Africa","1","1","1","1","1",NA,NA,NA,13,503,NA,50,553
1992-10-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,4,1126,NA,NA,1126
1992-10-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,7,NA,NA,32,32
1992-10-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,10,5643,NA,NA,5643
1992-11-30,"UNAVEM","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,23,11,66,201,278
1992-11-30,"UNTAC","Cambodia","KHM","Phnom Penh",104.917,11.55,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,42,14005,3162,435,17602
1992-11-30,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,26,114,NA,218,332
1992-11-30,"ONUSAL","El Salvador","SLV","San Salvador",-89.19,13.69,"South America","Central America",NA,"1",NA,NA,NA,NA,NA,NA,17,7,303,220,530
1992-11-30,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,32,105,NA,234,339
1992-11-30,"UNPROFOR","Croatia","HRV","Zagreb",15.9833,45.8167,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,34,21084,617,362,22063
1992-11-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,259,259
1992-11-30,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",9,2159,38,8,2205
1992-11-30,"UNOSOM","Somalia","SOM","Mogadishu",45.35,2.0333,"Africa","Eastern Africa","1","1","1","1","1",NA,NA,NA,12,516,NA,50,566
